ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
10322,Grimmsnarl,Light Clay,Prankster,Ghost,Foul Play,Light Screen,Reflect,Taunt
10323,Gholdengo,Metal Coat,Good as Gold,Fairy,Make It Rain,Shadow Ball,Protect,Nasty Plot
10323,Pelipper,Focus Sash,Drizzle,Stellar,Weather Ball,Hurricane,Wide Guard,Protect
10323,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Close Combat,U-turn,Aqua Jet
10323,Calyrex-Ice,Clear Amulet,As One (Glastrier),Water,Glacial Lance,Protect,Trick Room,High Horsepower
10323,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Spore,Protect,Rage Powder
10323,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Flare Blitz,Fake Out,Parting Shot
10324,Tornadus,Covert Cloak,Prankster,Dragon,Tailwind,Taunt,Bleakwind Storm,Protect
10324,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Protect
10324,Overqwil,Life Orb,Swift Swim,Poison,Gunk Shot,Crunch,Acid Spray,Protect
10324,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Grass Knot
10324,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Protect
10324,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
10325,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Icy Wind,Taunt,Tailwind
10325,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,Solar Blade,Close Combat,After You,Sleep Powder
10325,Gouging Fire,Clear Amulet,Protosynthesis,Fairy,Burning Bulwark,Breaking Swipe,Heat Crash,Howl
10325,Groudon,Assault Vest,Drought,Fire,Precipice Blades,Heat Crash,Rock Slide,Fire Punch
10325,Regidrago,Dragon Fang,Dragon's Maw,Steel,Dragon Energy,Protect,Tera Blast,Dragon Pulse
10325,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Follow Me,Horn Leech
10326,Archaludon,Assault Vest,Stamina,Fairy,Draco Meteor,Flash Cannon,Electro Shot,Body Press
10326,Incineroar,Sitrus Berry,Intimidate,Ghost,Knock Off,Will-O-Wisp,Fake Out,Parting Shot
10326,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Ghost,U-turn,Aqua Jet,Surging Strikes,Close Combat
10326,Pelipper,Covert Cloak,Drizzle,Grass,Weather Ball,Hurricane,Tailwind,Wide Guard
10326,Amoonguss,Rocky Helmet,Regenerator,Dark,Pollen Puff,Clear Smog,Rage Powder,Spore
10326,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Protect,Psychic,Nasty Plot,Astral Barrage
10327,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Taunt,Protect
10327,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Close Combat,Taunt,Detect
10327,Terapagos,Choice Specs,Tera Shift,"Stellar
- Tera Starstorm",Hyper Beam,Earth Power,Sleep Talk,
10327,Chi-Yu,Safety Goggles,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Will-O-Wisp,Protect
10327,Tornadus,Covert Cloak,Prankster,Dark,Taunt,Rain Dance,Bleakwind Storm,Tailwind
10327,Amoonguss,Mental Herb,Regenerator,Water,Clear Smog,Rage Powder,Worry Seed,Spore
10328,Gholdengo,Choice Specs,Good as Gold,Steel,Make It Rain,Shadow Ball,Thunderbolt,Trick
10328,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Psychic,Helping Hand,Trick Room
10328,Calyrex-Ice,Clear Amulet,As One (Glastrier),Water,Glacial Lance,High Horsepower,Trick Room,Protect
10328,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10328,Mienshao,Focus Sash,Inner Focus,Fighting,Fake Out,Close Combat,Feint,Wide Guard
10328,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
10329,Archaludon,Assault Vest,Stamina,Fairy,Electro Shot,Flash Cannon,Draco Meteor,Body Press
10329,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Taunt
10329,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sandsear Storm,Sludge Bomb,Protect
10329,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
10329,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Protect
10329,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Twin Beam,Foul Play,Trick Room,Helping Hand
10330,Moltres-Galar,Black Glasses,Berserk,Fire,Fiery Wrath,Protect,Sucker Punch,Foul Play
10330,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Iron Defense,Heavy Slam,Protect
10330,Pelipper,Safety Goggles,Drizzle,Ghost,Weather Ball,Hurricane,Wide Guard,Protect
10330,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Sucker Punch,Protect,Throat Chop,Icicle Crash
10330,Rillaboom,Clear Amulet,Grassy Surge,Water,Grassy Glide,Fake Out,Taunt,Wood Hammer
10330,Raging Bolt,Assault Vest,Protosynthesis,Water,Draco Meteor,Thunderclap,Thunderbolt,Electroweb
10331,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Wood Hammer,Taunt
10331,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
10331,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Ghost,Blood Moon,Hyper Voice,Earth Power,Protect
10331,Raging Bolt,Booster Energy,Protosynthesis,Water,Thunderclap,Calm Mind,Thunderbolt,Dragon Pulse
10331,Farigiraf,Safety Goggles,Armor Tail,Fairy,Dazzling Gleam,Psychic,Trick Room,Ally Switch
10331,Calyrex-Ice,Clear Amulet,As One (Glastrier),Fire,Glacial Lance,High Horsepower,Trick Room,Protect
10332,Terapagos,Power Herb,Tera Shift,"Stellar
- Tera Starstorm",Earth Power,Meteor Beam,Protect,
10332,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
10332,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Fake Tears,Protect
10332,Urshifu-Rapid-Strike,Safety Goggles,Unseen Fist,Water,Surging Strikes,Close Combat,Taunt,Detect
10332,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Rain Dance
10332,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Overheat,Protect
10333,Incineroar,Clear Amulet,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
10333,Urshifu,Life Orb,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Detect,Close Combat
10333,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderclap,Calm Mind,Thunderbolt,Dragon Pulse
10333,Amoonguss,Rocky Helmet,Effect Spore,Water,Rage Powder,Pollen Puff,Spore,Clear Smog
10333,Farigiraf,Mental Herb,Armor Tail,Normal,Helping Hand,Shadow Ball,Psyshock,Trick Room
10333,Calyrex-Ice,Assault Vest,As One (Glastrier),Fire,Tera Blast,High Horsepower,Glacial Lance,Close Combat
10334,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Psychic,Astral Barrage,Protect,Nasty Plot
10334,Grimmsnarl,Light Clay,Prankster,Poison,Thunder Wave,Reflect,Spirit Break,Light Screen
10334,Incineroar,Sitrus Berry,Intimidate,Fairy,Knock Off,Flare Blitz,Fake Out,Parting Shot
10334,Rillaboom,Assault Vest,Grassy Surge,Fire,Snarl,U-turn,Grassy Glide,Fake Out
10334,Tornadus,Eject Button,Prankster,Dark,Tailwind,Protect,Taunt,Bleakwind Storm
10334,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Ground,Surging Strikes,U-turn,Close Combat,Tera Blast
10335,Rillaboom,Assault Vest,Grassy Surge,Grass,Grassy Glide,Wood Hammer,U-turn,Fake Out
10335,Incineroar,Sitrus Berry,Intimidate,Fairy,Flare Blitz,Knock Off,Fake Out,Parting Shot
10335,Walking Wake,Choice Specs,Protosynthesis,Water,Hydro Steam,Snarl,Draco Meteor,Flamethrower
10335,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,Moonblast,Protect,Dazzling Gleam,Substitute
10335,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Protect,Swords Dance,Collision Course,Flame Charge
10335,Farigiraf,Throat Spray,Armor Tail,Fire,Psychic,Protect,Hyper Voice,Trick Room
10336,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Taunt,Tailwind,Rain Dance
10336,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Aqua Jet,Surging Strikes,Close Combat,U-turn
10336,Amoonguss,Rocky Helmet,Regenerator,Water,Protect,Rage Powder,Spore,Pollen Puff
10336,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Icy Wind,Moonblast,Shadow Ball
10336,Terapagos,Choice Specs,Tera Shift,"Stellar
- Tera Starstorm",Earth Power,Hyper Beam,Sleep Talk,
10336,Chi-Yu,Safety Goggles,Beads of Ruin,Ghost,Protect,Dark Pulse,Heat Wave,Will-O-Wisp
10337,Pelipper,Covert Cloak,Drizzle,Grass,Weather Ball,Tailwind,Wide Guard,Helping Hand
10337,Amoonguss,Sitrus Berry,Regenerator,Dark,Protect,Pollen Puff,Spore,Rage Powder
10337,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Protect,Surging Strikes,Close Combat,Aqua Jet
10337,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Draco Meteor,Thunderclap,Snarl
10337,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
10337,Calyrex-Ice,Clear Amulet,As One (Glastrier),Grass,Protect,Glacial Lance,High Horsepower,Trick Room
10338,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
10338,Incineroar,Safety Goggles,Intimidate,Ghost,Taunt,Knock Off,Fake Out,Parting Shot
10338,Zamazenta,Rusted Shield,Dauntless Shield,Grass,Body Press,Iron Defense,Heavy Slam,Protect
10338,Amoonguss,Sitrus Berry,Regenerator,Water,Rage Powder,Protect,Pollen Puff,Spore
10338,Raging Bolt,Assault Vest,Protosynthesis,Grass,Electroweb,Dragon Pulse,Thunderclap,Snarl
10338,Pelipper,Focus Sash,Drizzle,Ghost,Weather Ball,Hurricane,Protect,Wide Guard
10339,Archaludon,Assault Vest,Stamina,Fairy,Dragon Pulse,Flash Cannon,Body Press,Electro Shot
10339,Rillaboom,Miracle Seed,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,Knock Off
10339,Raichu,Focus Sash,Lightning Rod,Grass,Fake Out,Thunderbolt,Alluring Voice,Grass Knot
10339,Kyogre,Choice Specs,Drizzle,Grass,Water Spout,Origin Pulse,Ice Beam,Thunder
10339,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Detect
10339,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Rain Dance,Taunt,Bleakwind Storm
10340,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,U-turn,Close Combat,Ice Spinner
10340,Pelipper,Focus Sash,Drizzle,Ghost,Wide Guard,Weather Ball,Hurricane,Protect
10340,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Rage Powder,Pollen Puff,Spore
10340,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Will-O-Wisp,Parting Shot,Knock Off
10340,Calyrex-Ice,Clear Amulet,As One (Glastrier),Grass,Protect,Trick Room,Glacial Lance,High Horsepower
10340,Farigiraf,Sitrus Berry,Armor Tail,Water,Psychic,Foul Play,Trick Room,Helping Hand
10341,Torkoal,Charcoal,Drought,Fire,Eruption,Weather Ball,Clear Smog,Protect
10341,Venusaur,Life Orb,Chlorophyll,Fire,Giga Drain,Sludge Bomb,Weather Ball,Protect
10341,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10341,Ursaluna,Flame Orb,Guts,Poison,Earthquake,Facade,Headlong Rush,Protect
10341,Dialga-Origin,Adamant Crystal,Telepathy,Fairy,Flash Cannon,Dragon Pulse,Trick Room,Protect
10341,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
10342,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Taunt
10342,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
10342,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Flame Charge,Protect
10342,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,Protect
10342,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
10342,Rillaboom,Assault Vest,Grassy Surge,Normal,Fake Out,Grassy Glide,Wood Hammer,U-turn
10343,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
10343,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Knock Off,Parting Shot,Will-O-Wisp
10343,Urshifu,Focus Sash,Unseen Fist,Dark,Sucker Punch,Wicked Blow,Close Combat,Detect
10343,Tornadus,Covert Cloak,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Scary Face
10343,Calyrex-Shadow,Life Orb,Grim Neigh,Fairy,Astral Barrage,Expanding Force,Draining Kiss,Protect
10343,Indeedee-F,Mental Herb,Psychic Surge,Fairy,Trick Room,Follow Me,Helping Hand,Imprison
10344,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10344,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Flare Blitz,Parting Shot,Fake Out
10344,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Dazzling Gleam,Helping Hand,Trick Room,Protect
10344,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
10344,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
10344,Calyrex-Ice,Clear Amulet,As One (Glastrier),Grass,Glacial Lance,High Horsepower,Trick Room,Protect
10345,Indeedee-F,Safety Goggles,Psychic Surge,Grass,Follow Me,Dazzling Gleam,Helping Hand,Trick Room
10345,Calyrex-Ice,Life Orb,As One (Glastrier),Ice,Glacial Lance,Psychic,Trick Room,Protect
10345,Hatterene,Covert Cloak,Magic Bounce,Water,Expanding Force,Dazzling Gleam,Tera Blast,Trick Room
10345,Thundurus,Mental Herb,Prankster,Ghost,Wildbolt Storm,Thunder Wave,Taunt,Sunny Day
10345,Iron Hands,Booster Energy,Quark Drive,Fighting,Drain Punch,Thunder Punch,Ice Punch,Fake Out
10345,Torkoal,Charcoal,Drought,Fire,Eruption,Flamethrower,Clear Smog,Earth Power
10346,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Taunt,Trick Room
10346,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
10346,Calyrex-Ice,Clear Amulet,As One (Glastrier),Water,Glacial Lance,High Horsepower,Trick Room,Protect
10346,Urshifu,Choice Band,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,U-turn
10346,Amoonguss,Rocky Helmet,Regenerator,Water,Rage Powder,Pollen Puff,Sludge Bomb,Spore
10346,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
10347,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Knock Off
10347,Kingambit,Assault Vest,Defiant,Dragon,Iron Head,Low Kick,Kowtow Cleave,Sucker Punch
10347,Walking Wake,Life Orb,Protosynthesis,Water,Hydro Steam,Draco Meteor,Snarl,Flamethrower
10347,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
10347,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Moonblast
10347,Koraidon,Clear Amulet,Orichalcum Pulse,Steel,Collision Course,Iron Head,Dragon Claw,Protect
10348,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Knock Off,Parting Shot,Fake Out
10348,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
10348,Calyrex-Shadow,Focus Sash,As One (Spectrier),Fairy,Protect,Astral Barrage,Psyshock,Nasty Plot
10348,Urshifu-Rapid-Strike,Splash Plate,Unseen Fist,Water,Detect,Surging Strikes,Aqua Jet,Close Combat
10348,Tornadus,Covert Cloak,Prankster,Dark,Protect,Bleakwind Storm,Tailwind,Rain Dance
10348,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Sludge Bomb,Spore,Rage Powder
10349,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Overheat,Heat Wave,Snarl,Protect
10349,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Rage Powder,Spore,Protect
10349,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Sunny Day,Taunt
10349,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Collision Course,Flare Blitz,Flame Charge,Protect
10349,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Electroweb,Snarl
10349,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Taunt
10350,Clefairy,Eviolite,Friend Guard,Grass,Protect,Sing,Follow Me,After You
10350,Calyrex-Shadow,Focus Sash,As One (Spectrier),Ghost,Protect,Nasty Plot,Psyshock,Astral Barrage
10350,Incineroar,Safety Goggles,Intimidate,Water,Flare Blitz,Fake Out,Knock Off,Parting Shot
10350,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
10350,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Dragon Pulse,Snarl
10350,Rillaboom,Miracle Seed,Grassy Surge,Normal,Grassy Glide,Wood Hammer,U-turn,Fake Out
10351,Rillaboom,Meadow Plate,Grassy Surge,Fire,Grassy Glide,Fake Out,Wood Hammer,U-turn
10351,Kyogre,Splash Plate,Drizzle,Grass,Water Spout,Hydro Pump,Ice Beam,Protect
10351,Incineroar,Figy Berry,Intimidate,Ghost,Knock Off,Fake Out,Parting Shot,Helping Hand
10351,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
10351,Archaludon,Assault Vest,Stamina,Grass,Flash Cannon,Snarl,Body Press,Electro Shot
10351,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Taunt,Rain Dance
10352,Farigiraf,Throat Spray,Armor Tail,Normal,Hyper Voice,Shadow Ball,Protect,Trick Room
10352,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Flamethrower,Dark Pulse,Overheat,Snarl
10352,Miraidon,Life Orb,Hadron Engine,Fairy,Electro Drift,Volt Switch,Dazzling Gleam,Protect
10352,Urshifu,Choice Band,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Poison Jab
10352,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
10352,Iron Bundle,Focus Sash,Quark Drive,Ghost,Freeze-Dry,Icy Wind,Encore,Protect
10353,Iron Moth,Power Herb,Quark Drive,Poison,Protect,Sludge Wave,Heat Wave,Meteor Beam
10353,Whimsicott,Focus Sash,Prankster,Ghost,Taunt,Tailwind,Energy Ball,Moonblast
10353,Kingambit,Assault Vest,Defiant,Ground,Iron Head,Tera Blast,Kowtow Cleave,Sucker Punch
10353,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Protect,Trick Room,Imprison,Psychic Noise
10353,Calyrex-Shadow,Life Orb,As One (Spectrier),Fairy,Psychic,Astral Barrage,Draining Kiss,Protect
10353,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Stomping Tantrum,Wood Hammer
10354,Iron Bundle,Focus Sash,Quark Drive,Ghost,Icy Wind,Freeze-Dry,Protect,Hydro Pump
10354,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Follow Me,Ivy Cudgel,Wood Hammer
10354,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Protect,Sandsear Storm
10354,Miraidon,Assault Vest,Hadron Engine,Grass,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
10354,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Close Combat,Surging Strikes,Aqua Jet,U-turn
10354,Kingambit,Black Glasses,Defiant,Fairy,Sucker Punch,Kowtow Cleave,Iron Head,Tera Blast
10355,Groudon,Clear Amulet,Drought,Fire,Precipice Blades,Rock Slide,Protect,Heat Crash
10355,Whimsicott,Mental Herb,Prankster,Water,Sunny Day,Tailwind,Moonblast,Encore
10355,Leafeon,Life Orb,Chlorophyll,Rock,Knock Off,Tera Blast,Solar Blade,Detect
10355,Entei,Assault Vest,Inner Focus,Normal,Extreme Speed,Sacred Fire,Stomping Tantrum,Snarl
10355,Walking Wake,Covert Cloak,Protosynthesis,Fire,Hydro Steam,Draco Meteor,Protect,Flamethrower
10355,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Icy Wind,Shadow Ball,Moonblast,Dazzling Gleam
10356,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Flare Blitz,Fake Out,Parting Shot
10356,Ting-Lu,Assault Vest,Vessel of Ruin,Poison,Stomping Tantrum,Tera Blast,Snarl,Heavy Slam
10356,Porygon2,Eviolite,Download,Fairy,Tera Blast,Ice Beam,Recover,Trick Room
10356,Zamazenta,Rusted Shield,Dauntless Shield,Water,Body Press,Behemoth Bash,Iron Defense,Protect
10356,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Swords Dance,Horn Leech,Spiky Shield
10356,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Protect,Thunderbolt
10357,Pelipper,Focus Sash,Drizzle,Grass,Weather Ball,Hurricane,Protect,Wide Guard
10357,Rillaboom,Meadow Plate,Grassy Surge,Grass,Protect,Grassy Glide,Wood Hammer,Fake Out
10357,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Taunt,Parting Shot,Fake Out
10357,Zacian,Rusted Sword,Intrepid Sword,Fairy,Iron Head,Play Rough,Swords Dance,Protect
10357,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Snarl,Thunderbolt,Draco Meteor
10357,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,U-turn,Close Combat
10358,Calyrex-Ice,Assault Vest,As One (Glastrier),Water,Seed Bomb,Body Press,Glacial Lance,High Horsepower
10358,Farigiraf,Throat Spray,Armor Tail,Flying,Hyper Voice,Helping Hand,Protect,Trick Room
10358,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Protect
10358,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Ice Spinner
10358,Ninetales-Alola,Light Clay,Snow Warning,Fairy,Freeze-Dry,Aurora Veil,Moonblast,Protect
10358,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderbolt,Draco Meteor,Calm Mind,Protect
10359,Tornadus,Covert Cloak,Prankster,Dark,Bleakwind Storm,Tailwind,Protect,Taunt
10359,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,Helping Hand,Trick Room,Dazzling Gleam,Follow Me
10359,Mienshao,Focus Sash,Inner Focus,Steel,Close Combat,Feint,Wide Guard,Fake Out
10359,Calyrex-Shadow,Choice Specs,As One (Spectrier),Ghost,Astral Barrage,Expanding Force,Leaf Storm,Shadow Ball
10359,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Spiky Shield,Horn Leech
10359,Chi-Yu,Life Orb,Beads of Ruin,Fire,Heat Wave,Snarl,Dark Pulse,Protect
10360,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Ghost,Surging Strikes,Aqua Jet,U-turn,Close Combat
10360,Amoonguss,Rocky Helmet,Regenerator,Dark,Protect,Rage Powder,Spore,Pollen Puff
10360,Gholdengo,Metal Coat,Good as Gold,Fairy,Protect,Nasty Plot,Make It Rain,Shadow Ball
10360,Calyrex-Ice,Clear Amulet,As One (Glastrier),Grass,Protect,Glacial Lance,High Horsepower,Trick Room
10360,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
10360,Pelipper,Focus Sash,Drizzle,Ghost,Protect,Wide Guard,Weather Ball,Hurricane
10361,Koraidon,Clear Amulet,Orichalcum Pulse,Fire,Flare Blitz,Collision Course,Flame Charge,Protect
10361,Rillaboom,Miracle Seed,Grassy Surge,Normal,Wood Hammer,Grassy Glide,Fake Out,U-turn
10361,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Knock Off,Flare Blitz,Parting Shot
10361,Farigiraf,Throat Spray,Armor Tail,Normal,Hyper Voice,Psychic,Trick Room,Protect
10361,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
10361,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Dragon Pulse,Snarl
10362,Tornadus,Covert Cloak,Prankster,Steel,Tailwind,Rain Dance,Hurricane,Scary Face
10362,Incineroar,Safety Goggles,Intimidate,Ghost,Snarl,Flare Blitz,Will-O-Wisp,Fake Out
10362,Kyogre,Mystic Water,Drizzle,Grass,Water Spout,Ice Beam,Protect,Origin Pulse
10362,Rillaboom,Miracle Seed,Grassy Surge,Fire,Grassy Glide,High Horsepower,Wood Hammer,Fake Out
10362,Archaludon,Assault Vest,Stamina,Fairy,Draco Meteor,Flash Cannon,Electro Shot,Body Press
10362,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
10363,Farigiraf,Throat Spray,Armor Tail,Normal,Hyper Voice,Shadow Ball,Helping Hand,Trick Room
10363,Landorus,Life Orb,Sheer Force,Poison,Protect,Earth Power,Sludge Bomb,Sandsear Storm
10363,Kyogre,Covert Cloak,Drizzle,Grass,Protect,Calm Mind,Origin Pulse,Ice Beam
10363,Tornadus,Focus Sash,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Taunt
10363,Archaludon,Assault Vest,Stamina,Fairy,Electro Shot,Flash Cannon,Draco Meteor,Body Press
