ID,Ronda,Rival,Resultado
20368,2,jocan,Loss
20368,3,christianvgc15,Loss
20368,4,paliq,Loss
20369,1,bonez1435,Loss
20369,2,xrickx,Win
20369,3,andy,Loss
20369,4,shocolate,Loss
20369,5,greg_elgeek,Loss
20369,6,samuvgc93,Loss
20370,DROP,DROP,DROP
20370,2,s1r_sweepsalot,Win
20370,3,praye,Loss
20371,1,knigthgamer,Loss
20371,2,bartcr0987,Loss
20371,3,breezyvgc,Loss
20371,4,periko,Loss
20371,5,samuvgc93,Loss
20371,DROP,DROP,DROP
20372,1,juniflow,Loss
20373,1,benjirz9,Loss
20373,2,phamtonevil61,Loss
20373,3,paliq,Loss
20374,1,eacrow,Win
20374,2,lcsam07,Loss
20374,3,luckyleaveslagy,Win
20374,4,nic3003,Win
20374,5,emoolew,Loss
20374,6,mindless_99,Win
20374,7,jannib,Win
20374,T16-2,emoolew,Win
20374,T4-1,mattpode3,Win
20374,T2-1,bread,Win
20374,T8-1,lcsam07,Win
20375,1,yenabi,Win
20375,2,grimmblak76,Win
20375,3,dot1q,Win
20375,4,lcsam07,Loss
20375,5,pietrofiero,Win
20375,6,mattpode3,Loss
20375,7,gabbvgc,Win
20375,T16-8,wajeee,Win
20375,T4-2,breloom3912,Win
20375,T2-1,guacamou,Loss
20375,T8-4,mindless_99,Win
20376,1,jannib,Win
20376,2,emoolew,Win
20376,3,mindless_99,Win
20376,4,pietrofiero,Win
20376,5,lcsam07,Loss
20376,6,wajeee,Win
20376,7,darktacovgc,Win
20376,T16-5,jannib,Win
20376,T8-3,astrall,Win
20376,T4-2,bread,Loss
20377,1,breezyvgc,Win
20377,2,bibi08,Win
20377,3,roirehh,Win
20377,4,cloudio,Loss
20377,5,dot1q,Win
20377,6,bread,Win
20377,7,lcsam07,Loss
20377,T8-2,cloudio,Win
20377,T4-1,guacamou,Loss
20377,T16-4,dot1q,Win
20378,1,robinkaos,Win
20378,2,guacamou,Win
20378,3,tapez,Win
20378,4,bread,Win
20378,5,breloom3912,Win
20378,6,cloudio,Win
20378,7,mattpode3,Win
20378,T16-1,roirehh,Win
20378,T8-1,guacamou,Loss
20379,1,mintypoke,Win
20379,2,tongo21,Win
20379,3,darktacovgc,Win
20379,4,mattpode3,Win
20379,5,darkgold,Win
20379,6,lcsam07,Loss
20379,7,thephil,Loss
20379,T16-3,darkgold,Win
20379,T8-2,mattpode3,Loss
20380,1,roirehh,Loss
20380,2,cedo46ff,Loss
20380,DROP,DROP,DROP
20380,4,eacrow,Win
20380,5,luckyleaveslagy,Win
20380,6,exonarf,Win
20380,7,wajeee,Win
20380,T8-3,breloom3912,Loss
20380,T16-6,darktacovgc,Win
20381,1,karnage,Win
20381,2,empo,Win
20381,3,breloom3912,Loss
20381,4,rickinch,Win
20381,5,darktacovgc,Loss
20381,6,guacamou,Loss
20381,7,thepostmanp,Win
20381,T8-4,bread,Loss
20381,T16-7,thephil,Win
20382,1,jhinting,Win
20382,2,dansan,Win
20382,3,wyedwardchan,Win
20382,4,triggerd,Loss
20382,5,dedekind,Win
20382,6,dot1q,Win
20382,7,cloudio,Win
20382,T16-7,mindless_99,Loss
20383,1,patillac,Win
20383,2,slowkingjoe,Win
20383,3,cloudio,Loss
20383,4,exonarf,Win
20383,5,mindless_99,Win
20383,6,emoolew,Win
20383,7,breloom3912,Loss
20383,T16-6,astrall,Loss
20384,1,gielbakker,Win
20384,2,breloom3912,Loss
20384,3,eacrow,Win
20384,4,gabbvgc,Win
20384,5,guacamou,Win
20384,6,darktacovgc,Loss
20384,7,seanyboy335,Win
20384,T16-2,guacamou,Loss
20385,1,snaf2,Win
20385,2,alvaro360,Win
20385,3,rickinch,Win
20385,4,darkgold,Loss
20385,5,triggerd,Win
20385,6,breloom3912,Loss
20385,7,astrall,Loss
20385,T16-8,bread,Loss
20386,1,cheeesebomber,Win
20386,2,benjigallade,Win
20386,3,bread,Loss
20386,4,giottas,Win
20386,5,mattpode3,Loss
20386,6,thephil,Loss
20386,7,exonarf,Win
20386,T16-4,mattpode3,Loss
20387,1,romandino023,Win
20387,2,maphoo,Win
20387,3,dedekind,Win
20387,4,wajeee,Win
20387,5,cloudio,Loss
20387,T16-3,cloudio,Loss
20388,1,breloom3912,Loss
20388,2,hortonheard,Win
20388,3,snaf2,Loss
20388,4,shersh,Win
20388,5,maphoo,Win
20388,6,lore95,Win
20388,7,guacamou,Loss
20388,T16-5,breloom3912,Loss
20389,1,astrall,Win
20389,2,shersh,Win
20389,3,mattpode3,Loss
20389,4,empo,Win
20389,5,seanyboy335,Win
20389,T16-1,lcsam07,Loss
20390,1,cc7123,Win
20390,2,giottas,Loss
20390,3,pallante960,Win
20390,4,emoolew,Loss
20390,5,tapez,Win
20390,6,lromy,Win
20390,7,bread,Loss
20391,1,shersh,Loss
20391,2,mintypoke,Win
20391,3,imtengenuzui,Win
20391,4,lromy,Win
20391,5,roirehh,Loss
20391,6,rickinch,Win
20391,7,emoolew,Loss
20392,1,rickinch,Loss
20392,2,jhinting,Win
20392,3,shersh,Win
20392,4,seanyboy335,Loss
20392,5,ryugami0,Win
20392,6,gabbvgc,Loss
20392,7,skitter,Win
20393,1,bibi08,Win
20393,2,luckyleaveslagy,Win
20393,3,darkgold,Loss
20393,4,tapez,Win
20393,5,thephil,Loss
20394,DROP,DROP,DROP
20394,2,surroyal_red,Win
20394,3,digiovgc,Win
20394,4,darktacovgc,Loss
20394,5,thepostmanp,Win
20394,6,astrall,Loss
20394,7,dot1q,Loss
20395,1,skitter,Win
20395,2,imtengenuzui,Win
20395,3,giottas,Win
20395,4,breloom3912,Loss
20395,5,bread,Loss
20396,1,lcsam07,Loss
20396,2,theregalac3,Win
20396,3,benjigallade,Loss
20396,4,lore95,Loss
20396,5,surroyal_red,Win
20396,6,skitter,Win
20397,1,lromy,Win
20397,2,pallante960,Win
20397,3,wajeee,Loss
20397,4,mindless_99,Loss
20397,5,lore95,Win
20397,6,seanyboy335,Loss
20398,1,melon,Loss
20398,2,cc7123,Win
20398,3,empo,Win
20398,4,thephil,Win
20398,5,wajeee,Loss
20399,1,wajeee,Loss
20399,2,breezyvgc,Win
20399,3,jannib,Win
20399,4,thepostmanp,Win
20400,1,hortonheard,Win
20400,2,dot1q,Loss
20400,3,robinkaos,Win
20400,4,ryugami0,Win
20401,1,maphoo,Loss
20401,2,craiigy2232,Win
20401,3,cedo46ff,Win
20401,4,snaf2,Loss
20401,5,exonarf,Loss
20401,6,defaultnoobisme,Win
20401,7,mindless_99,Loss
20402,1,alvaro360,Loss
20402,2,exonarf,Loss
20402,3,bibi08,Loss
20402,4,skitter,Win
20402,5,robinkaos,Loss
20402,6,cedo46ff,Win
20402,7,defaultnoobisme,Win
20403,1,mattderu5784556,Win
20403,2,melon,Win
20403,3,thephil,Loss
20404,1,defaultnoobisme,Win
20404,2,digiovgc,Win
20404,3,lcsam07,Loss
20404,4,dedekind,Loss
20404,5,gabbvgc,Loss
20405,1,thepostmanp,Win
20405,2,darkgold,Loss
20405,3,nic3003,Loss
20405,4,cedo46ff,Win
20405,5,jannib,Loss
20406,1,theregalac3,Win
20406,2,dedekind,Loss
20406,3,guacamou,Loss
20406,4,defaultnoobisme,Win
20406,5,astrall,Loss
20407,1,ryokukyoshu,Win
20407,2,gabbvgc,Win
20407,3,pietrofiero,Loss
20407,4,dot1q,Loss
20408,1,slowkingjoe,Loss
20408,2,karnage,Win
20408,3,mattderu5784556,Win
20408,4,benjigallade,Loss
20408,5,lromy,Loss
20409,1,digiovgc,Loss
20409,2,astrall,Win
20409,3,thepostmanp,Loss
20409,4,maphoo,Loss
20409,5,defaultnoobisme,Loss
20409,6,surroyal_red,Loss
20409,DROP,DROP,DROP
20410,DROP,DROP,DROP
20410,2,mattderu5784556,Loss
20410,3,skitter,Win
20410,4,robinkaos,Win
20410,5,rickinch,Loss
20410,6,jannib,Loss
20411,1,imtengenuzui,Loss
20411,2,patillac,Win
20411,3,maphoo,Win
20411,4,guacamou,Loss
20412,1,tapez,Loss
20412,2,romandino023,Loss
20412,3,breezyvgc,Win
20412,4,luckyleaveslagy,Loss
20412,5,cedo46ff,Win
20412,6,thepostmanp,Loss
20412,7,surroyal_red,Loss
20413,1,guacamou,Loss
20413,DROP,DROP,DROP
20413,3,emoolew,Loss
20413,4,astrall,Loss
20414,1,tsunamiwallop,Win
20414,2,thephil,Loss
20415,1,triggerd,Win
20415,2,wyedwardchan,Loss
20416,1,seanyboy335,Win
20416,2,roirehh,Loss
20416,3,lromy,Loss
20416,4,jannib,Loss
20417,1,aiiexander,Win
20417,2,mindless_99,Loss
20417,3,triggerd,Loss
20417,4,roirehh,Loss
20418,1,dedekind,Loss
20418,2,mattpode3,Loss
20418,3,surroyal_red,Win
20419,1,ryugami0,Win
20419,2,darktacovgc,Loss
20420,1,nic3003,Win
20420,2,pietrofiero,Loss
20420,3,seanyboy335,Loss
20421,1,darkgold,Loss
20421,2,defaultnoobisme,Win
20422,1,surroyal_red,Win
20422,2,wajeee,Loss
20423,1,pietrofiero,Loss
20423,2,cheeesebomber,Loss
20423,3,lore95,Loss
20423,4,surroyal_red,Loss
20423,DROP,DROP,DROP
20423,6,robinkaos,Loss
20423,7,lromy,Loss
20424,1,theredfury08,Win
20424,2,cloudio,Loss
20425,1,craiigy2232,Win
20425,2,bread,Loss
20426,1,wyedwardchan,Loss
20426,2,lore95,Win
20426,3,ryugami0,Loss
20427,1,danchunks7,Win
20427,2,rickinch,Loss
20427,3,gabbvgc,Loss
20428,1,dot1q,Loss
20428,2,skitter,Win
20429,1,dansan,Loss
20429,2,gielbakker,Win
20430,1,cedo46ff,Win
20430,2,tapez,Loss
20430,3,exonarf,Loss
20431,1,empo,Loss
20431,2,yenabi,Win
20432,1,thephil,Loss
20432,2,lromy,Loss
20433,1,benjigallade,Loss
20433,2,jannib,Loss
20434,1,cloudio,Loss
20434,2,seanyboy335,Loss
20435,1,bread,Loss
20435,2,aiiexander,Loss
20436,1,darktacovgc,Loss
20436,2,nic3003,Loss
20437,1,emoolew,Loss
20437,2,tsunamiwallop,Loss
20438,1,gabbvgc,Loss
20438,2,triggerd,Loss
20439,1,mattpode3,Loss
20439,2,snaf2,Loss
20439,3,defaultnoobisme,Loss
20440,1,giottas,Loss
20441,1,tongo21,Loss
20442,1,mindless_99,Loss
20442,2,ryugami0,Loss
20443,1,grimmblak76,Loss
20443,2,thepostmanp,Loss
20444,1,luckyleaveslagy,Loss
20444,2,robinkaos,Loss
20445,1,pallante960,Loss
20446,1,alfaby,Win
20446,2,spinarak167,Win
20446,3,gurrasnurra5,Win
20446,4,somma,Win
20446,5,roirehh,Loss
20446,6,golden__vgc,Win
20446,DROP,DROP,DROP
20446,T8-4,jaykay,Win
20446,T4-2,quackwgluack,Win
20446,T2-1,roirehh,Win
20447,1,heisenbread,Win
20447,2,thyorun,Win
20447,3,alkai,Win
20447,4,golden__vgc,Win
20447,5,ogrevgc,Win
20447,6,willyvgc,Loss
20447,DROP,DROP,DROP
20447,T8-1,fireboule,Win
20447,T4-1,golden__vgc,Win
20447,T2-1,ogrevgc,Loss
20448,1,ryokukyoshu,Win
20448,2,nehek,Win
20448,3,quackwgluack,Win
20448,4,roirehh,Loss
20448,5,somma,Win
20448,6,ogrevgc,Loss
20448,DROP,DROP,DROP
20448,T8-2,somma,Win
20448,T4-1,roirehh,Loss
20449,DROP,DROP,DROP
20449,2,dada0977,Win
20449,3,golden__vgc,Loss
20449,4,gurrasnurra5,Loss
20449,5,skullmaster_midmon,Win
20449,6,narret,Win
20449,T16-6,dada0977,Win
20449,T4-2,ogrevgc,Loss
20449,T8-3,willyvgc,Win
20450,1,luca,Win
20450,2,fyfyy,Win
20450,3,somma,Loss
20450,4,alkai,Win
20450,5,nehek,Win
20450,6,roirehh,Win
20450,DROP,DROP,DROP
20450,T8-3,quackwgluack,Loss
20451,1,mentalsyndrome,Win
20451,2,narret,Win
20451,3,willyvgc,Win
20451,4,ogrevgc,Loss
20451,5,golden__vgc,Loss
20451,6,gurrasnurra5,Win
20451,T8-2,golden__vgc,Loss
20451,DROP,DROP,DROP
20452,1,nehek,Loss
20452,2,ryokukyoshu,Win
20452,3,car,Win
20452,4,pokeveteran4,Win
20452,5,narret,Loss
20452,6,heisenbread,Win
20452,T16-2,narret,Win
20452,T8-1,roirehh,Loss
20453,DROP,DROP,DROP
20453,2,finnzvgc,Win
20453,3,pokeveteran4,Loss
20453,4,slowboho,Win
20453,5,alkai,Win
20453,6,skullmaster_midmon,Win
20453,T16-8,nehek,Win
20453,T8-4,ogrevgc,Loss
20454,1,fireboule,Win
20454,2,golden__vgc,Loss
20454,3,dada0977,Win
20454,4,skullmaster_midmon,Win
20454,5,willyvgc,Loss
20454,6,pokeveteran4,Win
20454,T16-8,jaykay,Loss
20455,1,tunaxxx,Win
20455,2,somma,Loss
20455,3,thyorun,Win
20455,4,flipsicle,Win
20455,5,fireboule,Win
20455,6,quackwgluack,Loss
20455,T16-2,fireboule,Loss
20456,1,skullmaster_midmon,Win
20456,2,quackwgluack,Loss
20456,3,nehek,Loss
20456,4,pokefey,Win
20456,5,flipsicle,Win
20456,6,slowboho,Win
20456,T16-6,quackwgluack,Loss
20457,1,thyorun,Loss
20457,2,heisenbread,Win
20457,3,jaykay,Win
20457,4,fireboule,Loss
20457,5,luca,Win
20457,6,nehek,Loss
20458,1,lelandvgc,Win
20458,2,pokefey,Win
20458,3,ogrevgc,Loss
20458,4,quackwgluack,Win
20458,5,heisenbread,Loss
20458,6,somma,Loss
20459,1,roirehh,Loss
20459,2,pokeveteran4,Loss
20459,3,alfaby,Win
20459,4,luca,Win
20459,5,gurrasnurra5,Win
20459,6,fireboule,Loss
20460,1,mobiusvgc,Win
20460,2,ogrevgc,Loss
20460,3,luca,Loss
20460,4,car,Win
20460,5,slowboho,Loss
20460,DROP,DROP,DROP
20461,1,finnzvgc,Win
20461,2,car,Win
20461,3,roirehh,Loss
20461,4,willyvgc,Loss
20461,5,jaykay,Loss
20462,1,dada0977,Loss
20462,DROP,DROP,DROP
20462,3,finnzvgc,Win
20462,4,nehek,Loss
20462,5,quackwgluack,Loss
20462,6,jaykay,Loss
20463,1,willyvgc,Loss
20463,2,alfaby,Win
20463,3,spinarak167,Win
20463,4,heisenbread,Loss
20463,5,pokeveteran4,Loss
20464,1,pokefey,Loss
20464,2,flipsicle,Loss
20464,DROP,DROP,DROP
20464,4,jaykay,Loss
20464,5,spinarak167,Win
20464,6,dada0977,Loss
20465,DROP,DROP,DROP
20465,2,slowboho,Win
20465,3,pokefey,Win
20465,4,narret,Loss
20465,5,dada0977,Loss
20466,1,sirox,Win
20466,2,alkai,Loss
20466,3,fireboule,Loss
20466,4,spinarak167,Loss
20466,DROP,DROP,DROP
20467,1,pokeveteran4,Win
20467,2,roirehh,Loss
20467,3,narret,Loss
20468,1,gengarismad,Win
20468,2,willyvgc,Loss
20469,1,slowboho,Win
20469,2,gurrasnurra5,Loss
20469,3,flipsicle,Loss
20469,4,dada0977,Loss
20470,1,alkai,Loss
20470,2,jaykay,Loss
20470,3,skullmaster_midmon,Loss
20470,DROP,DROP,DROP
20471,1,somma,Loss
20472,1,golden__vgc,Loss
20472,2,fireboule,Loss
20473,1,narret,Loss
20474,1,ogrevgc,Loss
20474,2,luca,Loss
20474,3,heisenbread,Loss
20475,1,fyfyy,Loss
20476,1,gurrasnurra5,Loss
20477,1,spinarak167,Loss
20478,1,car,Loss
20479,1,soul1,Win
20479,2,nasch,Win
20479,3,lev21,Win
20479,4,skydagoo,Loss
20479,5,pawmotpanic,Win
20479,T4-2,bahamut,Win
20479,T8-4,ibsan08,Win
20479,T2-1,skydagoo,Win
20480,1,sabervgc,Win
20480,2,paliq,Win
20480,3,jugol,Win
20480,4,saikovgc,Win
20480,5,marettask,Win
20480,T8-1,lev21,Win
20480,T4-1,jugol,Win
20480,T2-1,saikovgc,Loss
20481,1,nasch,Win
20481,2,ibsan08,Loss
20481,3,slowboho,Win
20481,4,paliq,Win
20481,5,lev21,Win
20481,T8-3,marettask,Win
20481,T4-2,saikovgc,Loss
20482,1,carademono,Win
20482,2,ravenvgc,Win
20482,3,skydagoo,Loss
20482,4,wpinkiepiee,Win
20482,5,tkl,Win
20482,T8-2,pelluhue,Win
20482,T4-1,skydagoo,Loss
20483,1,marettask,Loss
20483,2,pateodasilva,Win
20483,3,ravenvgc,Win
20483,4,kyagagolden,Win
20483,5,usagifoo,Win
20483,T8-2,jugol,Loss
20484,1,shizuefantasy,Win
20484,2,bahamut,Win
20484,3,tkl,Win
20484,T8-4,saikovgc,Loss
20485,1,pelluhue,Win
20485,2,bonez1435,Loss
20485,3,soul1,Win
20485,4,usagifoo,Win
20485,5,skydagoo,Loss
20485,T8-3,bahamut,Loss
20486,1,eddie,Win
20486,2,tuskorbust,Win
20486,3,saikovgc,Loss
20486,4,shizuefantasy,Win
20486,5,bahamut,Loss
20486,T8-1,skydagoo,Loss
20487,DROP,DROP,DROP
20487,2,skydagoo,Loss
20487,3,shersh,Win
20487,4,bahamut,Loss
20487,5,tuskorbust,Win
20488,1,jokerjr888,Win
20488,2,wpinkiepiee,Win
20488,3,ibsan08,Loss
20488,4,bonez1435,Win
20488,5,jugol,Loss
20489,1,wpinkiepiee,Loss
20489,2,sabervgc,Win
20489,3,bonez1435,Win
20489,4,shellslayer,Win
20489,5,saikovgc,Loss
20490,1,ibsan08,Loss
20490,2,goku1,Win
20490,3,hornstertcg,Win
20490,4,lev21,Loss
20490,5,ravenvgc,Win
20491,1,alphamystogan,Win
20491,2,hornstertcg,Win
20491,3,shellslayer,Win
20491,4,marettask,Loss
20491,5,pelluhue,Loss
20492,1,gean2894,Win
20492,2,shersh,Win
20492,3,usagifoo,Loss
20492,4,pawmotpanic,Loss
20492,5,slowboho,Win
20493,1,lev21,Loss
20493,2,soul1,Loss
20493,3,gean2894,Win
20493,4,alphamystogan,Win
20493,5,shersh,Win
20494,1,shersh,Loss
20494,2,alphamystogan,Loss
20494,3,pateodasilva,Win
20494,4,soul1,Win
20494,5,kyagagolden,Win
20495,1,saikovgc,Loss
20495,2,eddie,Win
20495,3,marettask,Loss
20495,4,irnemesis,Loss
20495,5,alphamystogan,Win
20496,1,pawmotpanic,Win
20496,2,tkl,Loss
20496,3,alphamystogan,Win
20496,4,jugol,Loss
20497,1,goku1,Win
20497,2,jugol,Loss
20497,3,pelluhue,Loss
20497,4,shersh,Win
20497,5,shizuefantasy,Loss
20498,1,pateodasilva,Win
20498,2,marettask,Win
20498,3,pawmotpanic,Loss
20498,4,tkl,Loss
20499,1,bahamut,Loss
20499,2,saikovgc,Loss
20499,3,sabervgc,Win
20499,4,slowboho,Loss
20499,5,gean2894,Win
20500,1,tuskorbust,Loss
20500,2,gean2894,Win
20500,3,bahamut,Loss
20500,4,nasch,Win
20500,5,shellslayer,Loss
20501,1,hornstertcg,Loss
20501,2,carademono,Win
20501,3,tuskorbust,Win
20501,4,pelluhue,Loss
20501,5,irnemesis,Loss
20502,1,slowboho,Win
20502,2,lev21,Loss
20502,3,kyagagolden,Loss
20502,4,hornstertcg,Win
20502,5,paliq,Loss
20503,1,skydagoo,Loss
20503,2,pawmotpanic,Loss
20503,3,nasch,Loss
20503,4,gean2894,Loss
20503,DROP,DROP,DROP
20504,1,irnemesis,Win
20504,2,shellslayer,Loss
20504,3,paliq,Loss
20504,4,ravenvgc,Loss
20504,5,eddie,Loss
20505,1,usagifoo,Loss
20505,2,irnemesis,Win
20505,3,wpinkiepiee,Loss
20505,4,eddie,Loss
20505,5,soul1,Loss
20506,1,kyagagolden,Win
20506,2,usagifoo,Loss
20506,3,shizuefantasy,Loss
20506,4,tuskorbust,Loss
20507,1,bonez1435,Loss
20507,2,pelluhue,Loss
20507,3,irnemesis,Loss
20508,1,tkl,Loss
20509,1,jugol,Loss
20509,2,kyagagolden,Loss
20510,1,ravenvgc,Loss
20510,2,shizuefantasy,Loss
20511,1,shellslayer,Loss
20511,2,slowboho,Loss
20511,3,eddie,Loss
20511,4,sabervgc,Loss
20511,5,nasch,Loss
20512,1,himmyturner,Win
20512,2,shiesty_sorcerer,Win
20512,3,ariesxvgc,Win
20512,4,maineventragna,Win
20512,5,okira,Win
20512,6,daniele,Loss
20512,7,pakoglitch,Win
20512,8,taccat,Loss
20512,T8-3,daniele,Win
20512,DROP,DROP,DROP
20512,T16-6,thazkid1,Win
20512,T4-2,sableyevgc,Win
20512,T2-1,slushi2k,Win
20513,1,ezraeverstone,Loss
20513,2,mil0,Win
20513,3,flima,Win
20513,4,sestina,Win
20513,5,usagifoo,Loss
20513,6,bambambi,Win
20513,7,epom,Win
20513,8,jzvictini,Win
20513,T4-1,memesndreams,Win
20513,T8-2,rahzar,Win
20513,DROP,DROP,DROP
20513,T2-1,dmanvgc11,Loss
20513,T16-4,taccat,Win
20514,1,overtonw1nd0w,Win
20514,2,gustavo01gk,Win
20514,3,usagifoo,Win
20514,4,beef9107,Win
20514,5,thazkid1,Win
20514,6,astralbarrage,Win
20514,7,daniele,Win
20514,8,okira,Loss
20514,DROP,DROP,DROP
20514,T16-1,yuanyo,Win
20514,T8-1,astralbarrage,Win
20514,T4-1,slushi2k,Loss
20515,1,rayrayvgc,Win
20515,2,criss,Win
20515,3,daniele,Loss
20515,4,legnak,Win
20515,5,enzowhat,Win
20515,6,brandonchia1,Loss
20515,7,martinique,Win
20515,8,pakoglitch,Win
20515,T4-2,dmanvgc11,Loss
20515,DROP,DROP,DROP
20515,T8-4,soda90vgc,Win
20515,T16-7,usagifoo,Win
20516,1,hewtee,Win
20516,2,epom,Win
20516,3,sableyevgc,Win
20516,4,eddie,Win
20516,5,orangesteve,Win
20516,6,dmanvgc11,Win
20516,7,memesndreams,Loss
20516,8,rahzar,Win
20516,DROP,DROP,DROP
20516,T16-5,danielacorn,Win
20516,T8-3,dmanvgc11,Loss
20517,1,2edilso,Win
20517,2,empoleonvgv,Win
20517,3,soda90vgc,Win
20517,4,jzvictini,Win
20517,5,daazak,Win
20517,6,memesndreams,Loss
20517,7,okira,Loss
20517,8,mendez,Win
20517,DROP,DROP,DROP
20517,T8-1,memesndreams,Loss
20517,T16-2,orangesteve,Win
20518,1,akabee,Win
20518,2,sl1dgaming,Win
20518,3,astralbarrage,Loss
20518,4,truewiltank,Win
20518,5,epom,Win
20518,6,xgrimzzx,Win
20518,7,usagifoo,Loss
20518,8,max,Win
20518,T16-8,brandonchia1,Win
20518,T8-4,sableyevgc,Loss
20518,DROP,DROP,DROP
20519,1,pakoglitch,Loss
20519,2,mrawesome,Win
20519,3,seanb610,Win
20519,4,jhinting,Win
20519,5,tecmovgc,Win
20519,6,maineventragna,Win
20519,7,danielacorn,Win
20519,8,daniele,Loss
20519,T16-3,okira,Win
20519,DROP,DROP,DROP
20519,T8-2,slushi2k,Loss
20520,1,paliq,Win
20520,2,lou_will,Win
20520,3,memesndreams,Loss
20520,4,charjoscho,Win
20520,5,slushi2k,Win
20520,6,mendez,Win
20520,7,soda90vgc,Win
20520,8,orangesteve,Win
20520,DROP,DROP,DROP
20520,T16-7,sableyevgc,Loss
20521,1,angeliika,Win
20521,2,gymmasterjaden,Win
20521,3,xgrimzzx,Win
20521,4,max,Win
20521,5,dmanvgc11,Loss
20521,6,daazak,Win
20521,7,astralbarrage,Win
20521,8,memesndreams,Win
20521,DROP,DROP,DROP
20521,T16-3,rahzar,Loss
20522,1,xrchiej,Win
20522,2,wpinkiepiee,Win
20522,3,wb_vg,Loss
20522,4,louisiana_fuecocos,Win
20522,5,scarletskil,Win
20522,6,fofer,Win
20522,7,brandonchia1,Win
20522,8,dmanvgc11,Win
20522,DROP,DROP,DROP
20522,T16-4,slushi2k,Loss
20523,1,habixxt,Win
20523,2,tostadojr8,Win
20523,3,orangesteve,Loss
20523,4,ivyc,Win
20523,5,realbmorebrass,Win
20523,6,sableyevgc,Win
20523,7,taccat,Loss
20523,8,fofer,Win
20523,DROP,DROP,DROP
20523,T16-8,soda90vgc,Loss
20524,1,skye,Win
20524,2,legnak,Win
20524,3,brandonchia1,Win
20524,4,wb_vg,Win
20524,5,daniele,Loss
20524,6,penglin,Win
20524,7,daviron,Win
20524,8,usagifoo,Loss
20524,DROP,DROP,DROP
20524,T16-2,astralbarrage,Loss
20525,1,shellslayer,Win
20525,2,mendez,Win
20525,3,realbmorebrass,Win
20525,4,donk,Win
20525,5,memesndreams,Loss
20525,6,pakoglitch,Loss
20525,7,mammothvgc,Win
20525,8,sestina,Win
20525,T16-6,dmanvgc11,Loss
20525,DROP,DROP,DROP
20526,1,secondstoryvgc,Win
20526,2,daazak,Loss
20526,3,azunkurone,Win
20526,4,mrrishi,Win
20526,5,donk,Win
20526,6,max,Win
20526,7,rahzar,Loss
20526,8,daviron,Win
20526,DROP,DROP,DROP
20526,T16-5,daniele,Loss
20527,1,max,Loss
20527,2,rayrayvgc,Loss
20527,3,vinnamon,Win
20527,4,snaporas,Win
20527,5,tostadojr8,Win
20527,6,scarletskil,Win
20527,7,xgrimzzx,Win
20527,8,daazak,Win
20527,T16-1,memesndreams,Loss
20527,T32-2,penglin,Win
20528,1,tostadojr8,Loss
20528,2,charismaacheck,Win
20528,3,lazywarlock,Win
20528,4,astrall,Win
20528,5,wb_vg,Win
20528,6,orangesteve,Loss
20528,7,voltturn,Win
20528,8,realbmorebrass,Win
20528,T32-2,yuanyo,Loss
20529,1,ivyc,Win
20529,2,riku,Loss
20529,3,zanemon,Win
20529,4,heiwa,Win
20529,5,mudkipnerd,Win
20529,6,martinique,Win
20529,7,orangesteve,Loss
20529,8,danielacorn,Loss
20530,1,tecmovgc,Win
20530,2,danielacorn,Win
20530,3,mrrishi,Win
20530,4,nyr,Win
20530,5,astralbarrage,Loss
20530,6,okira,Loss
20530,7,rpjoca,Win
20530,8,yuanyo,Loss
20531,1,boomer,Win
20531,2,1dayy,Loss
20531,3,block7,Win
20531,4,lou_will,Win
20531,5,eddie,Win
20531,6,taccat,Loss
20531,7,crossguild95,Win
20531,8,brandonchia1,Loss
20532,1,rahzar,Win
20532,2,xgrimzzx,Loss
20532,3,criss,Win
20532,4,stonestormvgc,Win
20532,5,beef9107,Win
20532,6,thazkid1,Win
20532,7,dmanvgc11,Loss
20532,8,sableyevgc,Loss
20533,1,yuanyo,Win
20533,2,lazywarlock,Win
20533,3,dientepoke,Win
20533,4,okira,Loss
20533,5,himmyturner,Win
20533,6,danielacorn,Loss
20533,7,flima,Win
20533,8,soda90vgc,Loss
20534,1,davidness07,Win
20534,2,pakoglitch,Win
20534,3,okira,Loss
20534,4,enzowhat,Win
20534,5,jzvictini,Win
20534,6,soda90vgc,Loss
20534,7,yuanyo,Loss
20534,8,pkisthe,Win
20535,1,prncessdiana,Win
20535,2,thazkid1,Loss
20535,3,shiesty_sorcerer,Win
20535,4,dientepoke,Win
20535,5,ezraeverstone,Win
20535,6,usagifoo,Loss
20535,7,ygrt,Win
20535,8,astralbarrage,Loss
20536,1,geomancyyenjoyer,Win
20536,2,enzowhat,Win
20536,3,thazkid1,Loss
20536,4,desksmash,Win
20536,5,brandonchia1,Loss
20536,6,himmyturner,Win
20536,7,ezraeverstone,Win
20536,8,penglin,Loss
20537,1,mentalsyndrome,Win
20537,2,mudkipnerd,Win
20537,3,truewiltank,Win
20537,4,astralbarrage,Loss
20537,5,xgrimzzx,Loss
20537,6,stonestormvgc,Win
20537,7,maineventragna,Win
20537,8,slushi2k,Loss
20538,1,watermelonsnow,Win
20538,2,k3ngo,Win
20538,3,rpjoca,Win
20538,4,memesndreams,Loss
20538,5,pakoglitch,Loss
20538,6,wb_vg,Win
20538,7,sestina,Loss
20538,8,epom,Win
20539,1,mishi631,Win
20539,2,martinique,Win
20539,3,heiwa,Win
20539,4,daniele,Loss
